Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Mn > -0.21;0.027594406265160295;Mn;-0.21;>;7.32;77.0;0.0017919621710759948;Mn > 7.320000
Rayleight scattering > -0.02;0.027481520326678336;Rayleight scattering;-0.02;>;2.2;2.0;0.07993013584692978;Rayleight scattering > 2.200000
Ti ka <= -0.40;0.027443362349379732;Ti ka;-0.40;<=;2.84;68.0;0.0017696662945313468;Ti ka <= 2.840000
Ni <= -0.19;0.027423961148709874;Ni;-0.19;<=;13.72;86.0;3.0307139530394434e-05;Ni <= 13.720000
Al > 0.16;0.027325519810571807;Al;0.16;>;2.4;77.0;0.0007225733916737254;Al > 2.400000
S <= 0.29;0.02710031899245232;S;0.29;<=;4.95;35.0;0.002122839183444858;S <= 4.950000
Ti kb > 0.11;0.026981559854134533;Ti kb;0.11;>;2.61;10.0;0.0002914465274991146;Ti kb > 2.610000
sum Fe <= -0.15;0.02696306668124749;sum Fe;-0.15;<=;5.1;120.0;5.042478109587578e-05;sum Fe <= 5.100000
Fe kb <= -0.31;0.02695025718437336;Fe kb;-0.31;<=;6.81;127.0;0.0033359822534481665;Fe kb <= 6.810000
sum Fe > -0.24;0.025908595641658684;sum Fe;-0.24;>;4.83;89.0;0.0019724918045251894;sum Fe > 4.830000
Ti kb <= -0.16;0.02558102315571075;Ti kb;-0.16;<=;2.6;66.0;0.0001926079534012859;Ti kb <= 2.600000
Rayleight scattering <= -0.14;0.024665049702475253;Rayleight scattering;-0.14;<=;2.08;55.0;0.00035880098731377874;Rayleight scattering <= 2.080000
Ti ka <= -0.26;0.024524336936498387;Ti ka;-0.26;<=;3.21;93.0;0.001651732956285512;Ti ka <= 3.210000
Ti kb > -0.13;0.0238100639409861;Ti kb;-0.13;>;2.72;31.0;0.0005065903654234427;Ti kb > 2.720000
Al > -0.17;0.023590042530386136;Al;-0.17;>;1.99;44.0;2.599025339869443e-05;Al > 1.990000
Ni <= 0.17;0.02344692368761306;Ni;0.17;<=;13.9;97.0;0.0016909273080694953;Ni <= 13.900000
Fe kb <= -0.23;0.022772503205592747;Fe kb;-0.23;<=;6.92;38.0;0.0013691150444947453;Fe kb <= 6.920000
Rayleight scattering > -0.14;0.022243105855081644;Rayleight scattering;-0.14;>;2.08;55.0;0.00035880098731377874;Rayleight scattering > 2.080000
sum Fe <= 0.13;0.022149794880136596;sum Fe;0.13;<=;5.25;98.0;0.001689798148245436;sum Fe <= 5.250000
Ni <= 0.26;0.02193646427144076;Ni;0.26;<=;14.49;35.0;5.9142825865832194e-05;Ni <= 14.490000
Ti kb > -0.16;0.021893318904386165;Ti kb;-0.16;>;2.6;66.0;0.0001926079534012859;Ti kb > 2.600000
Ni > 0.17;0.02184729347383193;Ni;0.17;>;13.9;97.0;0.0016909273080694953;Ni > 13.900000
