Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
S <= -0.18;0.1626840456023752;S;-0.18;<=;4.78;99.0;0.0012274241949242204;S <= 4.780000
Ni <= 0.26;0.16134976152794778;Ni;0.26;<=;14.49;35.0;5.9142825865832194e-05;Ni <= 14.490000
P <= -0.30;0.16067220761181153;P;-0.30;<=;5.19;75.0;0.000568968638655909;P <= 5.190000
P > -0.58;0.1601366750472422;P;-0.58;>;4.48;130.0;0.0005553230870100068;P > 4.480000
Al > 0.16;0.15587030354038428;Al;0.16;>;2.4;77.0;0.0007225733916737254;Al > 2.400000
background3 <= 0.28;0.1557240924323891;background3;0.28;<=;6.43;69.0;0.0004112165073013596;background3 <= 6.430000
background3 <= -0.17;0.15449022974136273;background3;-0.17;<=;6.08;49.0;0.0009286776460056545;background3 <= 6.080000
Rh L + Ar <= -0.13;0.15315490857740818;Rh L + Ar;-0.13;<=;25.51;13.0;0.0054307137995689425;Rh L + Ar <= 25.510000
S > -0.18;0.1530880782291447;S;-0.18;>;4.78;99.0;0.0012274241949242204;S > 4.780000
background1 <= 0.15;0.1523335336995065;background1;0.15;<=;2.15;130.0;0.0004454052184316437;background1 <= 2.150000
S > 0.14;0.15138255926137967;S;0.14;>;5.12;21.0;0.0021746411534638854;S > 5.120000
Compton scattering <= -0.17;0.1505900847385266;Compton scattering;-0.17;<=;4.77;121.0;0.0008651820310824621;Compton scattering <= 4.770000
background4 <= 0.28;0.14660406431080364;background4;0.28;<=;5.07;47.0;0.0011072126038775831;background4 <= 5.070000
P <= 0.26;0.14251501505150263;P;0.26;<=;5.92;16.0;0.0030751366857786344;P <= 5.920000
Al <= 0.16;0.14127001229215244;Al;0.16;<=;2.4;77.0;0.0007225733916737254;Al <= 2.400000
Ni > 0.17;0.13761148512510457;Ni;0.17;>;13.9;97.0;0.0016909273080694953;Ni > 13.900000
background2 <= 0.16;0.13389123238002174;background2;0.16;<=;3.55;8.0;0.002822431809253484;background2 <= 3.550000
Ni > -0.26;0.13055769634830508;Ni;-0.26;>;13.28;91.0;0.0005283501492845399;Ni > 13.280000
background2 > -0.11;0.12846378827718066;background2;-0.11;>;3.47;51.0;0.00017460658394351236;background2 > 3.470000
sum Fe <= 0.24;0.12255272476890573;sum Fe;0.24;<=;5.46;69.0;0.0009710178367432487;sum Fe <= 5.460000
background1 > -0.14;0.11644021249799923;background1;-0.14;>;2.04;7.0;0.0014476508180997216;background1 > 2.040000
Ti kb <= 0.11;0.08509354475846813;Ti kb;0.11;<=;2.61;10.0;0.0002914465274991146;Ti kb <= 2.610000
Ni > -0.19;0.0842295294819741;Ni;-0.19;>;13.72;86.0;3.0307139530394434e-05;Ni > 13.720000
background3 <= 0.17;0.07737240281545023;background3;0.17;<=;6.12;116.0;0.0013658623009912552;background3 <= 6.120000
background4 <= -0.23;0.06765013339656284;background4;-0.23;<=;4.44;97.0;0.003920513499770156;background4 <= 4.440000
Compton scattering <= 0.14;0.017376867736100473;Compton scattering;0.14;<=;4.76;102.0;0.0018208776461218212;Compton scattering <= 4.760000
Ni <= -0.19;0.0018384464133362247;Ni;-0.19;<=;13.72;86.0;3.0307139530394434e-05;Ni <= 13.720000
Mn <= -0.21;0.0017733113830097713;Mn;-0.21;<=;7.32;77.0;0.0017919621710759948;Mn <= 7.320000
S > -0.28;0.0004429639722785404;S;-0.28;>;4.61;2.0;0.00027362669906594306;S > 4.610000
background2 > -0.15;0.00042999889843666075;background2;-0.15;>;3.53;12.0;0.00018863592486470515;background2 > 3.530000
Rayleight scattering <= 0.20;0.0004278114430831134;Rayleight scattering;0.20;<=;2.41;15.0;0.0022493296184929457;Rayleight scattering <= 2.410000
Class_B;0.0;;;;;;;
Class_A;0.0;;;;;;;
