gen;nevals;mean;std;var;min;max;Seed
40;138;0.8469397579600334;0.03571229409295223;0.0012753679493815106;0.42909817176333326;0.8742179751;0
41;132;0.84835287333715;0.020602284663136145;0.00042445413334089486;0.8166038855133333;0.8742179751;0
42;119;0.8434619837804;0.05934034086900504;0.00352127605444971;0.35122976655666666;0.8742179751;0
43;127;0.8438169029837332;0.057306256345406134;0.0032840070163254005;0.3657360940566667;0.8742179751;0
44;111;0.84783974221465;0.05457964690493391;0.002978937856267261;0.3328746074733333;0.8742179751;0
45;114;0.8535310856955833;0.021303344253768213;0.0004538324763945592;0.8166038855133333;0.8742179751;0
46;134;0.8490133746542667;0.02073116113433579;0.0004297810419777948;0.8166038855133333;0.8742179751;0
47;121;0.8458647393881167;0.052411418926772015;0.002746956833917596;0.3669027799733333;0.8742179751;0
48;118;0.8443486452467667;0.06068971326621935;0.0036832412963359214;0.3638144937233333;0.8742179751;0
49;129;0.8419328671172;0.06935343280249616;0.004809898641490351;0.22465378030666666;0.8742179751;0
50;122;0.85014905963895;0.03127224824602172;0.0009779535103608085;0.5216137720966666;0.8742179751;0
0;200;0.49781329974628336;0.24529545812617262;0.06016986177732891;0.16874458251;0.8629553803066666;1
1;132;0.8233794949860002;0.07110608614344133;0.005056075486638498;0.4166137720966666;0.8660875888499999;1
2;134;0.8426520972759667;0.02954160621842869;0.0008727064979647046;0.5360197720966666;0.8660875888499999;1
3;130;0.8399199900351499;0.05026633914116118;0.0025267048506542327;0.3090272855133333;0.8660875888499999;1
4;134;0.8358327773746167;0.06109081106986074;0.003732087197173419;0.2646417992633333;0.8660875888499999;1
5;130;0.8392479802375;0.04638367910701911;0.0021514456875029214;0.2912827910533332;0.8660875888499999;1
6;133;0.8369364009017;0.04562912168132004;0.0020820167454087104;0.29749157696999995;0.8660875888499999;1
7;131;0.8319026144236666;0.07409213074765647;0.0054896438387278205;0.23358377730333327;0.8660875888499999;1
8;124;0.8374057419376001;0.05418585067026616;0.002936106412860384;0.3025453858466666;0.8660875888499999;1
9;124;0.8435068204179834;0.02292790177870255;0.0005256886799738316;0.7909232937233333;0.8660875888499999;1
10;120;0.8312290529292001;0.08665177846644295;0.007508530711397507;0.2905717989299999;0.8660875888499999;1
11;137;0.8380058127018001;0.033162254370695046;0.0010997351149466825;0.5216137720966666;0.8660875888499999;1
12;130;0.8405350674315667;0.024698791934142813;0.0006100303230060781;0.7089553803066666;0.8660875888499999;1
13;130;0.8347118758615334;0.05595757078716432;0.0031312497284005057;0.2893611907199999;0.8660875888499999;1
14;127;0.8401566581746833;0.036088820455903683;0.001302402961898452;0.5112886717633333;0.8660875888499999;1
15;125;0.8397046607406834;0.04672854803725255;0.002183557201669819;0.3018343937233333;0.8660875888499999;1
16;127;0.8419762292607832;0.025254945153880232;0.0006378122547254986;0.7372966720966667;0.8660875888499999;1
17;140;0.8362922894885334;0.04971029240540076;0.002471113171030444;0.26655169071999996;0.8660875888499999;1
18;135;0.8319357272923833;0.0697043292815488;0.004858693520590581;0.14783439372333332;0.8660875888499999;1
19;132;0.8410613140528167;0.02341416082301799;0.0005482229270461505;0.7937621720966667;0.8660875888499999;1
20;120;0.8382726462266666;0.06567001303721844;0.004312550612308439;0.1646838992633333;0.8660875888499999;1
21;130;0.83537217756885;0.060644794833292076;0.003677791140372089;0.24102607696999997;0.8660875888499999;1
22;121;0.8364760445447333;0.06549881231650222;0.004290094414872383;0.19370218517999996;0.8670599858466665;1
23;137;0.8399024515742667;0.0267174088357229;0.0007138199348951641;0.6542003855133333;0.8670599858466665;1
24;133;0.8411987343291668;0.024192473111522464;0.0005852757552517375;0.7259776720966667;0.8670599858466665;1
25;127;0.8356395337274001;0.061298886224975827;0.003757553452422531;0.27307751267999997;0.8670599858466665;1
26;125;0.8383845001239498;0.04437139728839222;0.0019688208973243403;0.42909817176333326;0.8670599858466665;1
27;132;0.8340366393940166;0.06017030475026353;0.0036204655737395865;0.28621778551333327;0.8670599858466665;1
28;128;0.8361148990369334;0.05970820818414406;0.0035650701245610876;0.2799650773033333;0.8670599858466665;1
29;132;0.8369162807292332;0.045472376544731324;0.0020677370286258314;0.41443076688999997;0.8670599858466665;1
30;134;0.8390271580122334;0.024300338802193806;0.0005905064659014059;0.7853586720966667;0.8670599858466665;1
31;133;0.8386306827901833;0.034847833390164625;0.0012143714919886726;0.5144208803066666;0.8691758750999999;1
32;126;0.8394111337912332;0.03908199613526491;0.0015274024219168614;0.4116038855133332;0.8691758750999999;1
33;131;0.8326310766180332;0.06597431702841766;0.004352610507366161;0.15650959071999995;0.8691758750999999;1
34;126;0.8332241183898499;0.07275481063964104;0.005293262471210024;0.1905816855133333;0.8691758750999999;1
35;140;0.8271537183077666;0.08350617438709305;0.006973281160767596;0.25528909592666665;0.87300736689;1
36;117;0.8301867444849665;0.08207134821708514;0.006735706198170044;0.2799972907199999;0.87300736689;1
37;123;0.8352442824887832;0.060918574977956684;0.0037110727773449303;0.5196921717633333;0.87300736689;1
38;122;0.8368357549389666;0.05775413601017355;0.003335540226281625;0.5153932773033332;0.87300736689;1
39;135;0.8282978596873667;0.07921862393149046;0.0062755903775989115;0.18909938030666665;0.87300736689;1
40;142;0.8261946342663333;0.07991113706884613;0.006385789827635915;0.26776229893;0.87300736689;1
41;129;0.83195516934655;0.07051371860157783;0.004972184511022503;0.3347522855133333;0.87300736689;1
42;133;0.8328646799827666;0.06736943786933196;0.00453864115882978;0.31406938551333324;0.87300736689;1
43;114;0.8396506776470335;0.06688787341119655;0.0044739876094722535;0.2799972907199999;0.87300736689;1
44;132;0.8348706994034001;0.06285401001928374;0.003950626575504221;0.3626038855133333;0.87300736689;1
45;141;0.8249256108329334;0.08819904123418654;0.007779070874629737;0.16181309559333332;0.87300736689;1
46;137;0.8306657873532168;0.07524411238119041;0.005661676448033213;0.2999245022666666;0.8742179751;1
47;117;0.8276703081830334;0.09089848504177023;0.008262534582888927;0.2606921717633333;0.8742179751;1
48;128;0.8347083633181833;0.059330340531253065;0.00352008930755445;0.5146822851799999;0.8742179751;1
49;131;0.8297978474832166;0.07615601151817636;0.00579973809035661;0.22155378517999996;0.8742179751;1
50;115;0.8421242580989167;0.06174568083693615;0.003812529102016784;0.20714778517999993;0.8742179751;1
0;200;0.5016498896225167;0.24484045361490536;0.05994684772635262;0.15463191267999996;0.8617447720966667;42
1;141;0.8267278135911499;0.053181455631715883;0.002828267223108165;0.49880427209666667;0.86487698064;42
2;117;0.84226214144175;0.049263688944380206;0.0024269110484086485;0.19754538584666662;0.87300736689;42
3;128;0.8423825711581501;0.04278544443932695;0.0018305942558707335;0.30375599405666664;0.87300736689;42
4;130;0.8210386459459832;0.10427473195804415;0.010873219724921954;0.19374610747333332;0.87300736689;42
5;140;0.8131452514708667;0.09888515139085896;0.009778273165593097;0.26261377209666664;0.87300736689;42
6;114;0.80122708370285;0.11733515352282381;0.013767538252224631;0.27303359038666664;0.87300736689;42
7;123;0.8078714866536333;0.10418727959527666;0.010854989229464351;0.26382438030666666;0.87300736689;42
8;122;0.8027394864705499;0.11329539163307113;0.012835845765290965;0.1960191583466666;0.8742179751;42
9;131;0.8004521897072666;0.11038303289458937;0.012184413951008;0.2669126665566666;0.8742179751;42
10;111;0.8139153656716;0.10130710258482463;0.01026312903413218;0.4147360940566666;0.8742179751;42
11;140;0.7859573397114668;0.13443315369340553;0.018072272811954792;0.16034108250999998;0.8742179751;42
12;117;0.7965369214414167;0.13275821911244087;0.01762474474190686;0.1847565635533333;0.8742179751;42
13;109;0.8109231645909167;0.10646659046922051;0.011335134886140717;0.34935208851666666;0.8742179751;42
14;106;0.8123656399125666;0.1054202802711238;0.011113435492442293;0.37074598064000003;0.8742179751;42
15;116;0.8064070151664667;0.11670960739670745;0.01362113245869359;0.16181309559333332;0.8742179751;42
16;131;0.7969500851225166;0.11489553408035712;0.013200983751610504;0.28327248030666663;0.8742179751;42
17;137;0.7915765504864;0.12196044696675115;0.01487435062432972;0.26272019893;0.8742179751;42
18;130;0.7972420439085667;0.11412936166061072;0.013025511193058479;0.3266101903866666;0.8742179751;42
19;126;0.7970921741322;0.12094460051492427;0.014627596393714621;0.1960191583466666;0.8742179751;42
20;119;0.7947753916052668;0.12358620433537415;0.015273549902024851;0.24000927176333328;0.8742179751;42
21;131;0.807085666271;0.10110290900266757;0.010221798208801678;0.3719126665566667;0.8742179751;42
22;122;0.8084875979059833;0.10958575237773387;0.012009037124194004;0.20402728551333327;0.8742179751;42
23;105;0.8085134038619333;0.11738454335915613;0.013779131019637604;0.26190277997333333;0.8742179751;42
24;133;0.7903528291945833;0.12104962004932938;0.014653010514087007;0.1761756855133333;0.8742179751;42
25;137;0.7918432331145498;0.11707115115933357;0.01370565443377153;0.26883426688999995;0.8742179751;42
26;114;0.80067464914955;0.11885849599233561;0.01412734206956006;0.17814069592666668;0.8742179751;42
27;117;0.7895689402227499;0.13311242736884413;0.0177189183200258;0.26776229893;0.8742179751;42
28;139;0.7907283602920999;0.11010374461916374;0.012122834579162028;0.4166137720966666;0.8742179751;42
29;115;0.7989210614169835;0.11710888701276914;0.013714491417369528;0.2330894937233333;0.8742179751;42
30;134;0.7963359398923167;0.1105227774362423;0.01221528433222115;0.29558168551333325;0.8742179751;42
31;147;0.7781216800715334;0.1363472930120315;0.018590584311708774;0.1960191583466666;0.8742179751;42
32;124;0.8015704077951;0.11464919148777318;0.013144437108800084;0.2956138989299999;0.8742179751;42
33;138;0.7877997857299833;0.1191762188897138;0.014202971148848977;0.3638144937233333;0.8742179751;42
34;118;0.7961094487432999;0.1228365550740188;0.015088819262452455;0.2167342717633333;0.8742179751;42
35;124;0.7908642131138666;0.13470825054965938;0.018146312766149805;0.2116921717633333;0.8742179751;42
36;136;0.7876362344283165;0.12562537820883943;0.01578173565011395;0.22474239892999995;0.8742179751;42
37;137;0.7893626785271001;0.12453698481737555;0.015509460587403228;0.26573427176333325;0.8742179751;42
38;135;0.7830171727084331;0.1261907616280771;0.015924108320274178;0.2731653747666666;0.8742179751;42
39;117;0.8049421545771664;0.12241075004635567;0.014984391726911364;0.23930998851666663;0.8742179751;42
40;125;0.7925931264022666;0.1291375878243518;0.016676516589092173;0.23809938030666664;0.8742179751;42
41;117;0.7940441685047833;0.12717060513909775;0.016172362811444317;0.24002098063999996;0.8742179751;42
42;137;0.7903879340862168;0.12216568364679592;0.014924454260889019;0.26765587209666664;0.8742179751;42
43;124;0.7922357431028334;0.1412232133181576;0.019943995979905847;0.20816459038666665;0.8742179751;42
44;123;0.8012731145064;0.1102733397373722;0.012160209456833911;0.24002098063999996;0.8742179751;42
45;121;0.7857405059246;0.13920449425791373;0.019377891221601537;0.18436119071999998;0.8742179751;42
46;128;0.7996727344403166;0.1159668640708515;0.013448313562427346;0.2606921717633333;0.8742179751;42
47;131;0.7986800546763166;0.11235159779483643;0.012622881527052694;0.2349671717633333;0.8742179751;42
48;129;0.8048252484663334;0.10811560349127768;0.011688983718283174;0.18717777997333332;0.8742179751;42
49;139;0.7906731835905834;0.11905715103155073;0.014174605211749482;0.2419308720966666;0.8742179751;42
50;139;0.7861079892335667;0.12846022908162005;0.0165020304557023;0.20386569592666667;0.8742179751;42
